postcode,LGA,mean_price 2020 Q1,mean_price 2020 Q2,mean_price 2020 Q3,mean_price 2020 Q4,mean_price 2021 Q1,median_price 2020 Q1,median_price 2020 Q2,median_price 2020 Q3,median_price 2020 Q4,median_price 2021 Q1,median_rent_newb 2020 Q1,median_rent_newb 2020 Q2,median_rent_newb 2020 Q3,median_rent_newb 2020 Q4,median_rent_newb 2021 Q1,new_bonds_no 2020 Q1,new_bonds_no 2020 Q2,new_bonds_no 2020 Q3,new_bonds_no 2020 Q4,new_bonds_no 2021 Q1,sales_no 2020 Q1,sales_no 2020 Q2,sales_no 2020 Q3,sales_no 2020 Q4,sales_no 2021 Q1,total_bonds_no 2020 Q1,total_bonds_no 2020 Q2,total_bonds_no 2020 Q3,total_bonds_no 2020 Q4,total_bonds_no 2021 Q1
2671,LACHLAN,280.0,249.0,248.0,238.0,310.0,290.0,255.0,261.0,213.0,320.0,220.0,253.0,260.0,280.0,270.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,255.0,270.0,276.0,271.0,275.0
2680,CARRATHOOL,379.0,389.0,395.0,439.0,430.0,356.0,400.0,385.0,417.0,430.0,340.0,350.0,350.0,360.0,350.0,188.0,145.0,181.0,136.0,146.0,60.0,61.0,82.0,77.0,70.0,2107.0,2111.0,2162.0,2176.0,2141.0
2680,GRIFFITH,379.0,389.0,395.0,439.0,430.0,356.0,400.0,385.0,417.0,430.0,340.0,350.0,350.0,360.0,350.0,188.0,145.0,181.0,136.0,146.0,60.0,61.0,82.0,77.0,70.0,2107.0,2111.0,2162.0,2176.0,2141.0
2681,CARRATHOOL,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,310.0,450.0,450.0,5.0,5.0,20.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,77.0,74.0,87.0,86.0,84.0
2681,GRIFFITH,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,310.0,450.0,450.0,5.0,5.0,20.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,77.0,74.0,87.0,86.0,84.0
2700,FEDERATION,163.0,168.0,210.0,210.0,257.0,128.0,135.0,180.0,200.0,230.0,230.0,225.0,250.0,245.0,240.0,20.0,38.0,44.0,32.0,20.0,20.0,20.0,20.0,35.0,20.0,374.0,385.0,397.0,391.0,389.0
2700,LEETON,163.0,168.0,210.0,210.0,257.0,128.0,135.0,180.0,200.0,230.0,230.0,225.0,250.0,245.0,240.0,20.0,38.0,44.0,32.0,20.0,20.0,20.0,20.0,35.0,20.0,374.0,385.0,397.0,391.0,389.0
2700,MURRUMBIDGEE,163.0,168.0,210.0,210.0,257.0,128.0,135.0,180.0,200.0,230.0,230.0,225.0,250.0,245.0,240.0,20.0,38.0,44.0,32.0,20.0,20.0,20.0,20.0,35.0,20.0,374.0,385.0,397.0,391.0,389.0
2700,NARRANDERA,163.0,168.0,210.0,210.0,257.0,128.0,135.0,180.0,200.0,230.0,230.0,225.0,250.0,245.0,240.0,20.0,38.0,44.0,32.0,20.0,20.0,20.0,20.0,35.0,20.0,374.0,385.0,397.0,391.0,389.0
2701,COOLAMON,705.0,725.0,341.0,329.0,760.5,705.0,725.0,325.0,345.0,760.5,250.0,450.0,283.0,450.0,450.0,20.0,5.0,20.0,5.0,5.0,5.0,5.0,20.0,20.0,5.0,101.0,105.0,108.0,107.0,107.0
2705,GRIFFITH,304.0,290.0,278.0,272.0,259.0,291.0,274.0,245.0,244.0,255.0,280.0,280.0,270.0,300.0,300.0,61.0,61.0,78.0,64.0,74.0,34.0,38.0,53.0,60.0,57.0,777.0,769.0,791.0,789.0,779.0
2705,LEETON,304.0,290.0,278.0,272.0,259.0,291.0,274.0,245.0,244.0,255.0,280.0,280.0,270.0,300.0,300.0,61.0,61.0,78.0,64.0,74.0,34.0,38.0,53.0,60.0,57.0,777.0,769.0,791.0,789.0,779.0
2705,NARRANDERA,304.0,290.0,278.0,272.0,259.0,291.0,274.0,245.0,244.0,255.0,280.0,280.0,270.0,300.0,300.0,61.0,61.0,78.0,64.0,74.0,34.0,38.0,53.0,60.0,57.0,777.0,769.0,791.0,789.0,779.0
2706,MURRUMBIDGEE,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,88.0,86.0,85.0,81.0,80.0
2707,MURRUMBIDGEE,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,32.0,32.0,35.0,39.0,40.0
2710,EDWARD RIVER,243.0,226.0,227.0,240.0,310.0,225.0,210.0,188.0,225.0,273.0,250.0,250.0,220.0,230.0,250.0,85.0,100.0,97.0,67.0,65.0,43.0,42.0,64.0,72.0,62.0,772.0,788.0,811.0,778.0,778.0
2710,HAY,243.0,226.0,227.0,240.0,310.0,225.0,210.0,188.0,225.0,273.0,250.0,250.0,220.0,230.0,250.0,85.0,100.0,97.0,67.0,65.0,43.0,42.0,64.0,72.0,62.0,772.0,788.0,811.0,778.0,778.0
2710,MURRAY RIVER,243.0,226.0,227.0,240.0,310.0,225.0,210.0,188.0,225.0,273.0,250.0,250.0,220.0,230.0,250.0,85.0,100.0,97.0,67.0,65.0,43.0,42.0,64.0,72.0,62.0,772.0,788.0,811.0,778.0,778.0
2710,MURRUMBIDGEE,243.0,226.0,227.0,240.0,310.0,225.0,210.0,188.0,225.0,273.0,250.0,250.0,220.0,230.0,250.0,85.0,100.0,97.0,67.0,65.0,43.0,42.0,64.0,72.0,62.0,772.0,788.0,811.0,778.0,778.0
2711,BALRANALD,705.0,725.0,220.0,184.0,179.0,705.0,725.0,200.0,135.0,172.0,190.0,190.0,180.0,160.0,200.0,20.0,20.0,20.0,20.0,20.0,5.0,5.0,20.0,20.0,20.0,196.0,196.0,208.0,212.0,212.0
2711,CARRATHOOL,705.0,725.0,220.0,184.0,179.0,705.0,725.0,200.0,135.0,172.0,190.0,190.0,180.0,160.0,200.0,20.0,20.0,20.0,20.0,20.0,5.0,5.0,20.0,20.0,20.0,196.0,196.0,208.0,212.0,212.0
2711,HAY,705.0,725.0,220.0,184.0,179.0,705.0,725.0,200.0,135.0,172.0,190.0,190.0,180.0,160.0,200.0,20.0,20.0,20.0,20.0,20.0,5.0,5.0,20.0,20.0,20.0,196.0,196.0,208.0,212.0,212.0
2711,MURRAY RIVER,705.0,725.0,220.0,184.0,179.0,705.0,725.0,200.0,135.0,172.0,190.0,190.0,180.0,160.0,200.0,20.0,20.0,20.0,20.0,20.0,5.0,5.0,20.0,20.0,20.0,196.0,196.0,208.0,212.0,212.0
2711,MURRUMBIDGEE,705.0,725.0,220.0,184.0,179.0,705.0,725.0,200.0,135.0,172.0,190.0,190.0,180.0,160.0,200.0,20.0,20.0,20.0,20.0,20.0,5.0,5.0,20.0,20.0,20.0,196.0,196.0,208.0,212.0,212.0
2712,BERRIGAN,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,200.0,450.0,5.0,5.0,5.0,20.0,5.0,5.0,5.0,5.0,5.0,5.0,66.0,71.0,77.0,86.0,75.0
2712,MURRUMBIDGEE,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,200.0,450.0,5.0,5.0,5.0,20.0,5.0,5.0,5.0,5.0,5.0,5.0,66.0,71.0,77.0,86.0,75.0
2713,BERRIGAN,705.0,725.0,724.0,182.0,215.0,705.0,725.0,724.0,165.0,203.0,200.0,240.0,180.0,450.0,200.0,20.0,20.0,20.0,5.0,20.0,5.0,5.0,5.0,20.0,20.0,168.0,171.0,177.0,170.0,178.0
2713,EDWARD RIVER,705.0,725.0,724.0,182.0,215.0,705.0,725.0,724.0,165.0,203.0,200.0,240.0,180.0,450.0,200.0,20.0,20.0,20.0,5.0,20.0,5.0,5.0,5.0,20.0,20.0,168.0,171.0,177.0,170.0,178.0
2713,MURRUMBIDGEE,705.0,725.0,724.0,182.0,215.0,705.0,725.0,724.0,165.0,203.0,200.0,240.0,180.0,450.0,200.0,20.0,20.0,20.0,5.0,20.0,5.0,5.0,5.0,20.0,20.0,168.0,171.0,177.0,170.0,178.0
2714,BERRIGAN,299.0,725.0,724.0,332.0,394.0,259.0,725.0,724.0,315.0,378.0,450.0,450.0,280.0,268.0,270.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,5.0,20.0,20.0,158.0,157.0,156.0,156.0,163.0
2714,EDWARD RIVER,299.0,725.0,724.0,332.0,394.0,259.0,725.0,724.0,315.0,378.0,450.0,450.0,280.0,268.0,270.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,5.0,20.0,20.0,158.0,157.0,156.0,156.0,163.0
2714,MURRAY RIVER,299.0,725.0,724.0,332.0,394.0,259.0,725.0,724.0,315.0,378.0,450.0,450.0,280.0,268.0,270.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,5.0,20.0,20.0,158.0,157.0,156.0,156.0,163.0
2717,WENTWORTH,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,62.0,64.0,64.0,64.0,63.0
2720,SNOWY VALLEYS,335.0,310.0,364.0,314.0,344.0,330.0,290.0,361.0,320.0,330.0,293.0,270.0,300.0,280.0,280.0,70.0,68.0,45.0,63.0,69.0,20.0,31.0,42.0,56.0,64.0,671.0,693.0,679.0,678.0,687.0
2722,COOTAMUNDRA-GUNDAGAI REGIONAL,705.0,725.0,270.0,329.0,352.0,705.0,725.0,225.0,310.0,345.0,450.0,250.0,285.0,300.0,300.0,5.0,20.0,20.0,20.0,20.0,5.0,5.0,20.0,20.0,20.0,159.0,158.0,160.0,171.0,167.0
2722,SNOWY VALLEYS,705.0,725.0,270.0,329.0,352.0,705.0,725.0,225.0,310.0,345.0,450.0,250.0,285.0,300.0,300.0,5.0,20.0,20.0,20.0,20.0,5.0,5.0,20.0,20.0,20.0,159.0,158.0,160.0,171.0,167.0
2729,COOTAMUNDRA-GUNDAGAI REGIONAL,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,55.0,58.0,59.0,59.0,58.0
2729,SNOWY VALLEYS,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,55.0,58.0,59.0,59.0,58.0
2729,WAGGA WAGGA,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,55.0,58.0,59.0,59.0,58.0
2730,SNOWY VALLEYS,705.0,725.0,724.0,733.0,211.0,705.0,725.0,724.0,733.0,210.0,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,46.0,54.0,54.0,56.0,54.0
2731,MURRAY RIVER,509.0,503.0,487.0,477.0,530.0,498.0,455.0,460.0,445.0,488.0,368.0,360.0,360.0,340.0,370.0,42.0,43.0,51.0,43.0,47.0,20.0,20.0,20.0,56.0,42.0,473.0,475.0,481.0,480.0,476.0
2732,MURRAY RIVER,705.0,725.0,724.0,311.0,367.0,705.0,725.0,724.0,293.0,301.0,450.0,185.0,255.0,450.0,450.0,5.0,20.0,20.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,106.0,108.0,110.0,116.0,113.0
2738,WENTWORTH,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,70.0,69.0,72.0,69.0,72.0
2745,CAMDEN,808.0,765.0,810.0,849.0,826.0,785.0,740.0,750.0,790.0,820.0,498.0,483.0,480.0,498.0,515.0,156.0,186.0,149.0,152.0,156.0,79.0,64.0,111.0,136.0,115.0,1880.0,1906.0,1953.0,1971.0,1987.0
2745,LIVERPOOL,808.0,765.0,810.0,849.0,826.0,785.0,740.0,750.0,790.0,820.0,498.0,483.0,480.0,498.0,515.0,156.0,186.0,149.0,152.0,156.0,79.0,64.0,111.0,136.0,115.0,1880.0,1906.0,1953.0,1971.0,1987.0
2745,PENRITH,808.0,765.0,810.0,849.0,826.0,785.0,740.0,750.0,790.0,820.0,498.0,483.0,480.0,498.0,515.0,156.0,186.0,149.0,152.0,156.0,79.0,64.0,111.0,136.0,115.0,1880.0,1906.0,1953.0,1971.0,1987.0
2745,WOLLONDILLY,808.0,765.0,810.0,849.0,826.0,785.0,740.0,750.0,790.0,820.0,498.0,483.0,480.0,498.0,515.0,156.0,186.0,149.0,152.0,156.0,79.0,64.0,111.0,136.0,115.0,1880.0,1906.0,1953.0,1971.0,1987.0
2747,BLACKTOWN,602.0,625.0,695.0,656.0,678.0,630.0,645.0,650.0,661.0,705.0,400.0,398.0,400.0,400.0,411.0,563.0,528.0,578.0,522.0,525.0,176.0,118.0,226.0,225.0,225.0,5442.0,5523.0,5701.0,5818.0,5877.0
2747,PENRITH,602.0,625.0,695.0,656.0,678.0,630.0,645.0,650.0,661.0,705.0,400.0,398.0,400.0,400.0,411.0,563.0,528.0,578.0,522.0,525.0,176.0,118.0,226.0,225.0,225.0,5442.0,5523.0,5701.0,5818.0,5877.0
2749,PENRITH,663.0,693.0,710.0,760.0,804.0,653.0,643.0,645.0,725.0,767.0,440.0,445.0,460.0,450.0,460.0,75.0,64.0,86.0,69.0,67.0,42.0,48.0,57.0,55.0,66.0,942.0,941.0,966.0,967.0,974.0
2750,BLUE MOUNTAINS,590.0,695.0,663.0,617.0,639.0,601.0,675.0,643.0,613.0,601.0,390.0,390.0,395.0,408.0,400.0,753.0,626.0,679.0,596.0,681.0,191.0,163.0,223.0,256.0,292.0,6258.0,6390.0,6636.0,6733.0,6815.0
2750,PENRITH,590.0,695.0,663.0,617.0,639.0,601.0,675.0,643.0,613.0,601.0,390.0,390.0,395.0,408.0,400.0,753.0,626.0,679.0,596.0,681.0,191.0,163.0,223.0,256.0,292.0,6258.0,6390.0,6636.0,6733.0,6815.0
2752,LIVERPOOL,865.0,725.0,762.0,773.0,825.0,880.0,725.0,709.0,763.0,838.0,417.0,425.0,460.0,450.0,460.0,20.0,20.0,20.0,5.0,20.0,20.0,5.0,20.0,20.0,20.0,197.0,196.0,206.0,201.0,209.0
2752,WOLLONDILLY,865.0,725.0,762.0,773.0,825.0,880.0,725.0,709.0,763.0,838.0,417.0,425.0,460.0,450.0,460.0,20.0,20.0,20.0,5.0,20.0,20.0,5.0,20.0,20.0,20.0,197.0,196.0,206.0,201.0,209.0
2753,HAWKESBURY,809.0,737.0,862.0,912.0,891.0,650.0,655.0,683.0,750.0,760.0,410.0,400.0,440.0,430.0,440.0,134.0,122.0,129.0,96.0,137.0,51.0,54.0,64.0,71.0,69.0,1479.0,1496.0,1525.0,1537.0,1555.0
2753,PENRITH,809.0,737.0,862.0,912.0,891.0,650.0,655.0,683.0,750.0,760.0,410.0,400.0,440.0,430.0,440.0,134.0,122.0,129.0,96.0,137.0,51.0,54.0,64.0,71.0,69.0,1479.0,1496.0,1525.0,1537.0,1555.0
2754,HAWKESBURY,797.0,784.0,760.0,800.0,837.0,718.0,718.0,685.0,710.0,775.0,400.0,425.0,433.0,425.0,445.0,55.0,45.0,52.0,37.0,50.0,20.0,20.0,20.0,20.0,20.0,515.0,514.0,532.0,536.0,540.0
2756,HAWKESBURY,745.0,886.0,895.0,962.0,907.0,678.0,758.0,735.0,765.0,770.0,410.0,420.0,450.0,465.0,450.0,200.0,239.0,214.0,190.0,157.0,90.0,96.0,145.0,163.0,138.0,2261.0,2303.0,2358.0,2363.0,2356.0
2756,HORNSBY,745.0,886.0,895.0,962.0,907.0,678.0,758.0,735.0,765.0,770.0,410.0,420.0,450.0,465.0,450.0,200.0,239.0,214.0,190.0,157.0,90.0,96.0,145.0,163.0,138.0,2261.0,2303.0,2358.0,2363.0,2356.0
2756,PENRITH,745.0,886.0,895.0,962.0,907.0,678.0,758.0,735.0,765.0,770.0,410.0,420.0,450.0,465.0,450.0,200.0,239.0,214.0,190.0,157.0,90.0,96.0,145.0,163.0,138.0,2261.0,2303.0,2358.0,2363.0,2356.0
2756,THE HILLS SHIRE,745.0,886.0,895.0,962.0,907.0,678.0,758.0,735.0,765.0,770.0,410.0,420.0,450.0,465.0,450.0,200.0,239.0,214.0,190.0,157.0,90.0,96.0,145.0,163.0,138.0,2261.0,2303.0,2358.0,2363.0,2356.0
2758,BLUE MOUNTAINS,811.0,1026.0,1168.0,1182.0,1171.0,769.0,1020.0,1200.0,1248.0,1238.0,490.0,470.0,430.0,568.0,490.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,36.0,20.0,40.0,201.0,200.0,203.0,208.0,204.0
2758,HAWKESBURY,811.0,1026.0,1168.0,1182.0,1171.0,769.0,1020.0,1200.0,1248.0,1238.0,490.0,470.0,430.0,568.0,490.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,36.0,20.0,40.0,201.0,200.0,203.0,208.0,204.0
2759,PENRITH,719.0,693.0,702.0,726.0,794.0,724.0,697.0,691.0,711.0,800.0,440.0,440.0,450.0,460.0,455.0,129.0,118.0,131.0,123.0,102.0,54.0,47.0,68.0,73.0,59.0,1462.0,1480.0,1519.0,1560.0,1557.0
2760,BLACKTOWN,577.0,581.0,581.0,579.0,614.0,555.0,590.0,560.0,568.0,595.0,380.0,360.0,390.0,390.0,393.0,441.0,445.0,458.0,399.0,374.0,131.0,88.0,164.0,162.0,196.0,4814.0,4894.0,4998.0,5082.0,5106.0
2760,PENRITH,577.0,581.0,581.0,579.0,614.0,555.0,590.0,560.0,568.0,595.0,380.0,360.0,390.0,390.0,393.0,441.0,445.0,458.0,399.0,374.0,131.0,88.0,164.0,162.0,196.0,4814.0,4894.0,4998.0,5082.0,5106.0
2761,BLACKTOWN,673.0,655.0,709.0,754.0,751.0,652.0,650.0,673.0,700.0,720.0,430.0,430.0,430.0,430.0,440.0,211.0,202.0,163.0,141.0,156.0,72.0,55.0,83.0,101.0,89.0,2297.0,2318.0,2363.0,2350.0,2355.0
2762,BLACKTOWN,837.0,835.0,769.0,709.0,738.0,858.0,833.0,799.0,613.0,655.0,550.0,540.0,550.0,550.0,550.0,205.0,203.0,210.0,240.0,240.0,54.0,40.0,112.0,210.0,199.0,1444.0,1530.0,1663.0,1893.0,1972.0
2763,BLACKTOWN,755.0,775.0,774.0,787.0,834.0,752.0,780.0,781.0,778.0,811.0,430.0,450.0,460.0,470.0,468.0,332.0,212.0,230.0,226.0,234.0,88.0,71.0,97.0,112.0,158.0,2541.0,2570.0,2632.0,2640.0,2658.0
2765,BLACKTOWN,878.0,922.0,749.0,723.0,853.0,782.0,810.0,755.0,749.0,850.0,535.0,530.0,550.0,550.0,560.0,260.0,250.0,301.0,297.0,317.0,98.0,60.0,182.0,282.0,220.0,2011.0,2108.0,2320.0,2495.0,2601.0
2765,HAWKESBURY,878.0,922.0,749.0,723.0,853.0,782.0,810.0,755.0,749.0,850.0,535.0,530.0,550.0,550.0,560.0,260.0,250.0,301.0,297.0,317.0,98.0,60.0,182.0,282.0,220.0,2011.0,2108.0,2320.0,2495.0,2601.0
2765,PENRITH,878.0,922.0,749.0,723.0,853.0,782.0,810.0,755.0,749.0,850.0,535.0,530.0,550.0,550.0,560.0,260.0,250.0,301.0,297.0,317.0,98.0,60.0,182.0,282.0,220.0,2011.0,2108.0,2320.0,2495.0,2601.0
2765,THE HILLS SHIRE,878.0,922.0,749.0,723.0,853.0,782.0,810.0,755.0,749.0,850.0,535.0,530.0,550.0,550.0,560.0,260.0,250.0,301.0,297.0,317.0,98.0,60.0,182.0,282.0,220.0,2011.0,2108.0,2320.0,2495.0,2601.0
2766,BLACKTOWN,697.0,629.0,651.0,666.0,676.0,693.0,645.0,668.0,655.0,660.0,430.0,420.0,420.0,420.0,450.0,97.0,92.0,107.0,76.0,75.0,20.0,20.0,20.0,20.0,36.0,1240.0,1255.0,1295.0,1297.0,1306.0
2766,PENRITH,697.0,629.0,651.0,666.0,676.0,693.0,645.0,668.0,655.0,660.0,430.0,420.0,420.0,420.0,450.0,97.0,92.0,107.0,76.0,75.0,20.0,20.0,20.0,20.0,36.0,1240.0,1255.0,1295.0,1297.0,1306.0
2767,BLACKTOWN,703.0,678.0,711.0,753.0,756.0,660.0,640.0,691.0,716.0,721.0,413.0,420.0,410.0,408.0,420.0,126.0,109.0,121.0,110.0,120.0,20.0,33.0,40.0,50.0,68.0,1370.0,1395.0,1427.0,1426.0,1429.0
2768,BLACKTOWN,973.0,991.0,1087.0,1071.0,1263.0,960.0,986.0,1081.0,1050.0,1280.0,592.0,570.0,580.0,600.0,610.0,134.0,113.0,140.0,115.0,121.0,63.0,70.0,86.0,113.0,99.0,1525.0,1521.0,1543.0,1534.0,1525.0
2769,BLACKTOWN,1059.0,1065.0,1065.0,1038.0,1188.0,1063.0,1075.0,1067.0,1050.0,1150.0,630.0,630.0,635.0,650.0,655.0,88.0,79.0,90.0,82.0,77.0,46.0,47.0,66.0,63.0,73.0,939.0,949.0,969.0,986.0,984.0
2770,BLACKTOWN,544.0,506.0,514.0,539.0,588.0,519.0,500.0,500.0,527.0,590.0,340.0,330.0,340.0,340.0,340.0,487.0,445.0,569.0,421.0,437.0,116.0,105.0,162.0,182.0,183.0,5681.0,5696.0,5853.0,5862.0,5834.0
2770,PENRITH,544.0,506.0,514.0,539.0,588.0,519.0,500.0,500.0,527.0,590.0,340.0,330.0,340.0,340.0,340.0,487.0,445.0,569.0,421.0,437.0,116.0,105.0,162.0,182.0,183.0,5681.0,5696.0,5853.0,5862.0,5834.0
2773,BLUE MOUNTAINS,705.0,1050.0,1070.0,1051.0,1177.0,705.0,973.0,963.0,980.0,1171.0,500.0,490.0,515.0,550.0,550.0,20.0,20.0,20.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,246.0,248.0,258.0,251.0,250.0
2774,BLUE MOUNTAINS,761.0,791.0,741.0,750.0,889.0,720.0,770.0,710.0,731.0,873.0,460.0,480.0,495.0,480.0,500.0,56.0,38.0,41.0,35.0,42.0,37.0,36.0,47.0,57.0,40.0,565.0,565.0,572.0,561.0,557.0
2775,CENTRAL COAST,705.0,725.0,840.0,599.0,737.0,705.0,725.0,775.0,460.0,645.0,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,58.0,61.0,63.0,65.0,63.0
2775,HAWKESBURY,705.0,725.0,840.0,599.0,737.0,705.0,725.0,775.0,460.0,645.0,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,58.0,61.0,63.0,65.0,63.0
2775,HORNSBY,705.0,725.0,840.0,599.0,737.0,705.0,725.0,775.0,460.0,645.0,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,58.0,61.0,63.0,65.0,63.0
2775,THE HILLS SHIRE,705.0,725.0,840.0,599.0,737.0,705.0,725.0,775.0,460.0,645.0,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,58.0,61.0,63.0,65.0,63.0
2776,BLUE MOUNTAINS,705.0,725.0,718.0,788.0,759.0,705.0,725.0,686.0,723.0,763.0,450.0,468.0,490.0,490.0,443.0,20.0,20.0,20.0,20.0,20.0,5.0,5.0,20.0,20.0,20.0,177.0,176.0,181.0,175.0,172.0
2777,BLUE MOUNTAINS,703.0,695.0,755.0,783.0,789.0,669.0,663.0,711.0,750.0,742.0,460.0,450.0,450.0,460.0,490.0,85.0,59.0,71.0,50.0,69.0,50.0,52.0,77.0,63.0,51.0,839.0,840.0,856.0,854.0,856.0
2778,BLUE MOUNTAINS,705.0,725.0,724.0,729.0,760.5,705.0,725.0,724.0,711.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,5.0,78.0,75.0,77.0,77.0,82.0
2779,BLUE MOUNTAINS,621.0,581.0,584.0,673.0,707.0,620.0,575.0,595.0,620.0,667.0,440.0,450.0,425.0,450.0,450.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,31.0,20.0,249.0,247.0,249.0,247.0,243.0
2780,BLUE MOUNTAINS,662.0,662.0,734.0,687.0,831.0,650.0,630.0,670.0,650.0,779.0,410.0,405.0,428.0,410.0,440.0,117.0,126.0,148.0,126.0,127.0,59.0,47.0,79.0,110.0,84.0,1459.0,1479.0,1522.0,1534.0,1537.0
2782,BLUE MOUNTAINS,735.0,773.0,723.0,855.0,954.0,670.0,643.0,675.0,860.0,902.0,430.0,500.0,450.0,465.0,500.0,20.0,20.0,31.0,39.0,20.0,20.0,20.0,51.0,54.0,45.0,402.0,410.0,414.0,424.0,413.0
2783,BLUE MOUNTAINS,705.0,725.0,610.0,614.0,714.0,705.0,725.0,588.0,568.0,690.0,410.0,425.0,450.0,420.0,450.0,20.0,20.0,5.0,20.0,20.0,5.0,5.0,20.0,20.0,20.0,187.0,193.0,192.0,189.0,189.0
2784,BLUE MOUNTAINS,705.0,725.0,724.0,733.0,550.0,705.0,725.0,724.0,733.0,558.0,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,67.0,65.0,68.0,69.0,69.0
2785,BLUE MOUNTAINS,624.0,631.0,623.0,770.0,731.0,625.0,578.0,603.0,643.0,686.0,405.0,405.0,420.0,420.0,440.0,20.0,34.0,35.0,35.0,20.0,20.0,20.0,32.0,36.0,36.0,405.0,406.0,410.0,414.0,403.0
2785,LITHGOW CITY,624.0,631.0,623.0,770.0,731.0,625.0,578.0,603.0,643.0,686.0,405.0,405.0,420.0,420.0,440.0,20.0,34.0,35.0,35.0,20.0,20.0,20.0,32.0,36.0,36.0,405.0,406.0,410.0,414.0,403.0
2786,BLUE MOUNTAINS,705.0,725.0,563.0,622.0,520.0,705.0,725.0,480.0,580.0,540.0,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,85.0,90.0,90.0,86.0,85.0
2786,LITHGOW CITY,705.0,725.0,563.0,622.0,520.0,705.0,725.0,480.0,580.0,540.0,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,85.0,90.0,90.0,86.0,85.0
2787,BATHURST REGIONAL,705.0,416.0,396.0,490.0,399.0,705.0,420.0,395.0,463.0,400.0,300.0,320.0,300.0,305.0,330.0,31.0,41.0,46.0,34.0,20.0,5.0,20.0,20.0,20.0,20.0,336.0,339.0,353.0,358.0,359.0
2787,LITHGOW CITY,705.0,416.0,396.0,490.0,399.0,705.0,420.0,395.0,463.0,400.0,300.0,320.0,300.0,305.0,330.0,31.0,41.0,46.0,34.0,20.0,5.0,20.0,20.0,20.0,20.0,336.0,339.0,353.0,358.0,359.0
